question_id,task_type,split,method,k,gold_count,retrieved_count,matched_gold_count,evidence_recall_at_k,complete_recall_at_k,search_success,mrr,tool_calls,latency_ms,text_read_tokens,evidence_gain_step2,stop_accuracy
mh_0015,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,197.54076000650724,1349,,
mh_0015,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,197.54076000650724,1349,,
mh_0015,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,197.54076000650724,1349,,
mh_0016,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,203.27275999983152,1728,,
mh_0016,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,0.5,3,203.27275999983152,1728,,
mh_0016,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,0.5,3,203.27275999983152,1728,,
mh_0017,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,185.50356000264486,1368,,
mh_0017,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,0.5,3,185.50356000264486,1368,,
mh_0017,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,0.5,3,185.50356000264486,1368,,
mh_0018,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,175.65725998183092,1441,,
mh_0018,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,175.65725998183092,1441,,
mh_0018,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,175.65725998183092,1441,,
mh_0019,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,192.86986000438532,1546,,
mh_0019,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,192.86986000438532,1546,,
mh_0019,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,192.86986000438532,1546,,
mh_0020,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,183.9671599974235,1809,,
mh_0020,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,183.9671599974235,1809,,
mh_0020,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,183.9671599974235,1809,,
mh_0021,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,181.9138600041469,688,,
mh_0021,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,181.9138600041469,688,,
mh_0021,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,181.9138600041469,688,,
mh_0022,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,192.36175998648008,1160,,
mh_0022,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,192.36175998648008,1160,,
mh_0022,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,192.36175998648008,1160,,
mh_0023,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,268.4690599848827,1600,,
mh_0023,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,268.4690599848827,1600,,
mh_0023,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,268.4690599848827,1600,,
mh_0024,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,206.72276000281175,1705,,
mh_0024,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,206.72276000281175,1705,,
mh_0024,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,206.72276000281175,1705,,
mh_0025,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,199.96756000419458,1906,,
mh_0025,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,199.96756000419458,1906,,
mh_0025,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,199.96756000419458,1906,,
mh_0026,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,223.0405600031217,1179,,
mh_0026,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,223.0405600031217,1179,,
mh_0026,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,223.0405600031217,1179,,
mh_0027,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,193.2205599953731,1148,,
mh_0027,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,193.2205599953731,1148,,
mh_0027,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,193.2205599953731,1148,,
mh_0028,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,191.84845998485883,1364,,
mh_0028,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,0.5,3,191.84845998485883,1364,,
mh_0028,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,0.5,3,191.84845998485883,1364,,
mh_0029,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,185.49566000302633,1519,,
mh_0029,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,185.49566000302633,1519,,
mh_0029,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,185.49566000302633,1519,,
mh_0030,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,186.06606001754602,1421,,
mh_0030,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,186.06606001754602,1421,,
mh_0030,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,186.06606001754602,1421,,
mh_0031,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,188.54236001869043,1011,,
mh_0031,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,0.5,3,188.54236001869043,1011,,
mh_0031,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,0.5,3,188.54236001869043,1011,,
mh_0032,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,204.80695998271307,1213,,
mh_0032,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,204.80695998271307,1213,,
mh_0032,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,204.80695998271307,1213,,
mh_0033,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,186.8186600168546,1510,,
mh_0033,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,0.5,3,186.8186600168546,1510,,
mh_0033,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,0.5,3,186.8186600168546,1510,,
mh_0034,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,186.9562599917253,916,,
mh_0034,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,186.9562599917253,916,,
mh_0034,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,186.9562599917253,916,,
mh_0035,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,193.04505998988947,1492,,
mh_0035,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,0.5,3,193.04505998988947,1492,,
mh_0035,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,0.5,3,193.04505998988947,1492,,
mh_0036,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,194.6786600013574,1659,,
mh_0036,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,194.6786600013574,1659,,
mh_0036,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,194.6786600013574,1659,,
mh_0037,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,201.75336001416048,1119,,
mh_0037,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,0.5,3,201.75336001416048,1119,,
mh_0037,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,0.5,3,201.75336001416048,1119,,
mh_0038,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,207.72356001635393,1339,,
mh_0038,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,207.72356001635393,1339,,
mh_0038,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,207.72356001635393,1339,,
mh_0039,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,189.24775999387106,1700,,
mh_0039,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,189.24775999387106,1700,,
mh_0039,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,189.24775999387106,1700,,
mh_0040,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,185.78465997775396,1584,,
mh_0040,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,185.78465997775396,1584,,
mh_0040,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,185.78465997775396,1584,,
mh_0041,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,190.25136001010736,1325,,
mh_0041,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,190.25136001010736,1325,,
mh_0041,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,190.25136001010736,1325,,
mh_0042,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,187.49246000846227,1040,,
mh_0042,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,187.49246000846227,1040,,
mh_0042,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,187.49246000846227,1040,,
mh_0043,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,192.27135999103388,1606,,
mh_0043,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,192.27135999103388,1606,,
mh_0043,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,192.27135999103388,1606,,
mh_0044,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,217.73486001392206,1411,,
mh_0044,multi_hop_relation,final,fusion,3,2,3,0,0.0,0.0,0.0,0.0,3,217.73486001392206,1411,,
mh_0044,multi_hop_relation,final,fusion,5,2,5,0,0.0,0.0,0.0,0.0,3,217.73486001392206,1411,,
mh_0045,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,196.53246000011762,904,,
mh_0045,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,196.53246000011762,904,,
mh_0045,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,196.53246000011762,904,,
mh_0046,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,190.43016001184782,1026,,
mh_0046,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,190.43016001184782,1026,,
mh_0046,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,190.43016001184782,1026,,
mh_0047,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,187.03076001604398,870,,
mh_0047,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,187.03076001604398,870,,
mh_0047,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,187.03076001604398,870,,
mh_0048,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,213.41155999501547,1542,,
mh_0048,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,213.41155999501547,1542,,
mh_0048,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,213.41155999501547,1542,,
mh_0049,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,186.2219600190719,884,,
mh_0049,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,186.2219600190719,884,,
mh_0049,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,186.2219600190719,884,,
mh_0050,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,176.0308600028356,1281,,
mh_0050,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,176.0308600028356,1281,,
mh_0050,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,176.0308600028356,1281,,
mh_0051,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,191.30636000235876,514,,
mh_0051,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,191.30636000235876,514,,
mh_0051,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,191.30636000235876,514,,
mh_0052,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,189.6621600051721,1249,,
mh_0052,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,0.5,3,189.6621600051721,1249,,
mh_0052,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,0.5,3,189.6621600051721,1249,,
mh_0053,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,193.36245998342832,1506,,
mh_0053,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,193.36245998342832,1506,,
mh_0053,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,193.36245998342832,1506,,
mh_0054,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,191.50405999620756,1225,,
mh_0054,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,191.50405999620756,1225,,
mh_0054,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,191.50405999620756,1225,,
mh_0055,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,200.7150599916776,1444,,
mh_0055,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,200.7150599916776,1444,,
mh_0055,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,200.7150599916776,1444,,
mh_0056,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,195.16196001668771,848,,
mh_0056,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,195.16196001668771,848,,
mh_0056,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,195.16196001668771,848,,
mh_0057,multi_hop_relation,final,fusion,1,2,1,0,0.0,0.0,0.0,0.0,3,189.76886002322038,1233,,
mh_0057,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,0.5,3,189.76886002322038,1233,,
mh_0057,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,0.5,3,189.76886002322038,1233,,
mh_0058,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,192.68925998707613,1700,,
mh_0058,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,192.68925998707613,1700,,
mh_0058,multi_hop_relation,final,fusion,5,2,5,1,1.0,0.0,0.0,1.0,3,192.68925998707613,1700,,
mh_0059,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,187.33675999542078,1661,,
mh_0059,multi_hop_relation,final,fusion,3,2,3,1,1.0,0.0,0.0,1.0,3,187.33675999542078,1661,,
mh_0059,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,187.33675999542078,1661,,
mh_0060,multi_hop_relation,final,fusion,1,2,1,1,1.0,0.0,0.0,1.0,3,182.47285998960336,1165,,
mh_0060,multi_hop_relation,final,fusion,3,2,3,2,1.0,1.0,1.0,1.0,3,182.47285998960336,1165,,
mh_0060,multi_hop_relation,final,fusion,5,2,5,2,1.0,1.0,1.0,1.0,3,182.47285998960336,1165,,
sf_0001,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,206.4545599927505,1233,,
sf_0001,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,206.4545599927505,1233,,
sf_0001,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,206.4545599927505,1233,,
sf_0002,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,190.28795995910963,1450,,
sf_0002,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,190.28795995910963,1450,,
sf_0002,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,190.28795995910963,1450,,
sf_0003,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,190.57526000936826,1321,,
sf_0003,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,190.57526000936826,1321,,
sf_0003,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,190.57526000936826,1321,,
sf_0004,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,187.1180600186189,1157,,
sf_0004,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,187.1180600186189,1157,,
sf_0004,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,187.1180600186189,1157,,
sf_0005,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,187.23656001289686,1266,,
sf_0005,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,187.23656001289686,1266,,
sf_0005,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,187.23656001289686,1266,,
sf_0006,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,181.17735997935137,1454,,
sf_0006,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,181.17735997935137,1454,,
sf_0006,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,181.17735997935137,1454,,
sf_0007,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,190.9640599747499,1197,,
sf_0007,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,190.9640599747499,1197,,
sf_0007,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,190.9640599747499,1197,,
sf_0008,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,183.97696001430353,1136,,
sf_0008,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,183.97696001430353,1136,,
sf_0008,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,183.97696001430353,1136,,
sf_0009,semantic_fact,final,fusion,1,1,1,0,0.0,0.0,0.0,0.0,3,187.28396001060804,1601,,
sf_0009,semantic_fact,final,fusion,3,1,3,0,0.0,0.0,0.0,0.0,3,187.28396001060804,1601,,
sf_0009,semantic_fact,final,fusion,5,1,5,0,0.0,0.0,0.0,0.0,3,187.28396001060804,1601,,
sf_0010,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,185.27595997949442,891,,
sf_0010,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,185.27595997949442,891,,
sf_0010,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,185.27595997949442,891,,
sf_0011,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,180.49606000979742,1232,,
sf_0011,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,180.49606000979742,1232,,
sf_0011,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,180.49606000979742,1232,,
sf_0012,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,181.45786001880964,958,,
sf_0012,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,181.45786001880964,958,,
sf_0012,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,181.45786001880964,958,,
sf_0013,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,198.59565999706587,1407,,
sf_0013,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,198.59565999706587,1407,,
sf_0013,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,198.59565999706587,1407,,
sf_0014,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,182.67175998886427,982,,
sf_0014,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,182.67175998886427,982,,
sf_0014,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,182.67175998886427,982,,
sf_0015,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,186.5582600047191,1612,,
sf_0015,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,186.5582600047191,1612,,
sf_0015,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,186.5582600047191,1612,,
sf_0016,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,187.5964600255092,1057,,
sf_0016,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,187.5964600255092,1057,,
sf_0016,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,187.5964600255092,1057,,
sf_0017,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,184.33285998900732,1569,,
sf_0017,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,184.33285998900732,1569,,
sf_0017,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,184.33285998900732,1569,,
sf_0018,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,241.2228600194057,1513,,
sf_0018,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,241.2228600194057,1513,,
sf_0018,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,241.2228600194057,1513,,
sf_0019,semantic_fact,final,fusion,1,1,1,0,0.0,0.0,0.0,0.0,3,193.5575599928697,1306,,
sf_0019,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,0.5,3,193.5575599928697,1306,,
sf_0019,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,0.5,3,193.5575599928697,1306,,
sf_0020,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,192.5172599663337,1177,,
sf_0020,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,192.5172599663337,1177,,
sf_0020,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,192.5172599663337,1177,,
sf_0021,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,186.74726000030836,1562,,
sf_0021,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,186.74726000030836,1562,,
sf_0021,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,186.74726000030836,1562,,
sf_0022,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,186.56055996914705,1201,,
sf_0022,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,186.56055996914705,1201,,
sf_0022,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,186.56055996914705,1201,,
sf_0023,semantic_fact,final,fusion,1,1,1,0,0.0,0.0,0.0,0.0,3,207.56806000669798,1976,,
sf_0023,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,0.5,3,207.56806000669798,1976,,
sf_0023,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,0.5,3,207.56806000669798,1976,,
sf_0024,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,191.4719600190719,1179,,
sf_0024,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,191.4719600190719,1179,,
sf_0024,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,191.4719600190719,1179,,
sf_0025,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,180.29675998886427,1456,,
sf_0025,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,180.29675998886427,1456,,
sf_0025,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,180.29675998886427,1456,,
sf_0026,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,189.0302599777778,1498,,
sf_0026,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,189.0302599777778,1498,,
sf_0026,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,189.0302599777778,1498,,
sf_0027,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,182.90456001063188,1271,,
sf_0027,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,182.90456001063188,1271,,
sf_0027,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,182.90456001063188,1271,,
sf_0028,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,184.3770600070556,1085,,
sf_0028,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,184.3770600070556,1085,,
sf_0028,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,184.3770600070556,1085,,
sf_0029,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,181.64556002219518,1261,,
sf_0029,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,181.64556002219518,1261,,
sf_0029,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,181.64556002219518,1261,,
sf_0030,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,181.9749600102504,1689,,
sf_0030,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,181.9749600102504,1689,,
sf_0030,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,181.9749600102504,1689,,
sf_0031,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,191.9751599987348,1404,,
sf_0031,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,191.9751599987348,1404,,
sf_0031,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,191.9751599987348,1404,,
sf_0032,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,185.56395999689897,628,,
sf_0032,semantic_fact,final,fusion,3,1,3,1,1.0,1.0,1.0,1.0,3,185.56395999689897,628,,
sf_0032,semantic_fact,final,fusion,5,1,5,1,1.0,1.0,1.0,1.0,3,185.56395999689897,628,,
sf_0033,semantic_fact,final,fusion,1,1,1,1,1.0,1.0,1.0,1.0,3,184.83145999511083,1289,,
